id,common_name,scientific_name,confidence,rank,start_time,end_time,audio_path,county,lat,lon
1188,Great horned owl,Bubo virginianus,0.641,1,12808.75,12820.75,,Humboldt,40.3329,-124.31967
1189,Common nighthawk call,Chordeiles minor,0.827,1,4013.06,4025.06,audio/test2.flac,Trinity,40.21486,-123.4052
1190,Marbled murrelet,Brachyramphus marmoratus,0.7,3,2705.24,2717.24,audio/test3.flac,Santa Barbara,34.97992,-119.67415
1191,Hermit thrush,Catharus guttatus,0.926,3,14011.44,14023.44,audio/test1.flac,San Francisco,37.81153,-122.46026
1192,Olive-sided flycatcher,Contopus cooperi,0.637,1,1800.76,1812.76,,Los Angeles,33.86673,-117.8862
1193,Swainson's thrush,Catharus ustulatus,0.977,2,7403.86,7415.86,audio/test3.flac,Santa Cruz,37.01182,-122.19009
1194,Northern saw-whet owl,Aegolius acadicus,0.394,3,11159.87,11171.87,audio/test2.flac,Sonoma,38.41589,-122.62222
1195,Hermit thrush,Catharus guttatus,0.994,2,856.94,868.94,,Humboldt,40.06182,-123.93736
1196,Northern flicker series,Colaptes auratus,0.538,3,5665.79,5677.79,audio/test3.flac,Glenn,39.78341,-121.94722
1197,Northern flicker series,Colaptes auratus,0.662,1,2904.3,2916.3,,Riverside,33.74202,-114.55226
1198,Canada goose,Branta canadensis,0.944,3,1796.97,1808.97,audio/test1.flac,San Mateo,37.68796,-122.35791
1199,Wolf howl,Canis lupus,0.795,2,1987.01,1999.01,,San Francisco,37.74313,-122.42215
1200,Great horned owl,Bubo virginianus,0.506,1,5570.55,5582.55,audio/test3.flac,Alpine,38.71976,-120.13958
1201,Olive-sided flycatcher,Contopus cooperi,0.752,1,13512.82,13524.82,audio/test2.flac,Mono,37.84428,-118.04711
1202,Common raven,Corvus corax,0.834,1,2520.09,2532.09,,Santa Cruz,37.1269,-122.21324
1203,Wrentit,Chamaea fasciata,0.711,3,10778.87,10790.87,audio/test3.flac,Alameda,37.6286,-121.63621
1204,Wolf howl,Canis lupus,0.857,3,9805.21,9817.21,audio/test2.flac,San Francisco,37.77895,-122.36033
1205,Northern saw-whet owl,Aegolius acadicus,0.392,3,1597.24,1609.24,,Stanislaus,37.51399,-121.1797
1206,Northern flicker 'skew',Colaptes auratus,0.872,2,3693.41,3705.41,audio/test1.flac,Humboldt,40.3463,-124.33548
1207,Wolf howl,Canis lupus,0.733,1,3615.08,3627.08,audio/test3.flac,Tulare,36.71818,-119.19616
1208,Canada goose,Branta canadensis,0.918,2,11398.17,11410.17,audio/test1.flac,Fresno,36.2202,-119.25066
1209,Marbled murrelet,Brachyramphus marmoratus,0.769,1,6450.49,6462.49,audio/test3.flac,Kern,34.86281,-118.85553
1210,Dog barks,NA,0.287,2,11654.37,11666.37,audio/test2.flac,Sierra,39.41921,-121.03563
1211,Olive-sided flycatcher,Contopus cooperi,0.676,3,6584.24,6596.24,,Monterey,36.20045,-120.45361
1212,Wrentit,Chamaea fasciata,0.715,2,3232.52,3244.52,audio/test3.flac,Humboldt,40.27515,-123.80382
1213,Sooty grouse,Dendragapus fuliginosus,0.891,2,11189.29,11201.29,,Orange,33.87509,-117.83414
1214,Great horned owl,Bubo virginianus,0.429,2,7871.26,7883.26,audio/test3.flac,Sierra,39.42872,-120.36167
1215,Common nighthawk boom,Chordeiles minor,0.894,3,4943.35,4955.35,,San Joaquin,37.97717,-121.37399
1216,Hermit thrush,Catharus guttatus,0.763,1,684.42,696.42,audio/test2.flac,Glenn,39.6317,-122.15792
1217,Common nighthawk boom,Chordeiles minor,0.725,1,6147.92,6159.92,,San Joaquin,38.25084,-121.20668
1218,Canada goose,Branta canadensis,0.697,3,3338.08,3350.08,,San Mateo,37.14979,-122.21716
1219,Marbled murrelet,Brachyramphus marmoratus,0.568,2,13830.11,13842.11,audio/test2.flac,Placer,38.97736,-120.05773
1220,Downy woodpecker call,Dryobates pubescens,0.572,3,1875.59,1887.59,audio/test1.flac,Los Angeles,33.89831,-118.31031
1221,Great horned owl,Bubo virginianus,0.41,1,8610.54,8622.54,audio/test1.flac,Monterey,36.87357,-121.61677
1222,Northern flicker series,Colaptes auratus,0.943,1,11297.59,11309.59,audio/test2.flac,Madera,37.0069,-119.80977
1223,Olive-sided flycatcher,Contopus cooperi,0.999,3,10196.66,10208.66,audio/test3.flac,Trinity,41.15515,-122.47929
1224,Northern flicker series,Colaptes auratus,0.643,2,9937.2,9949.2,audio/test3.flac,Glenn,39.32734,-122.4787
1225,Northern flicker 'skew',Colaptes auratus,0.669,1,2008.39,2020.39,,Ventura,34.37079,-119.26739
1226,Olive-sided flycatcher,Contopus cooperi,0.783,1,7294.96,7306.96,,Siskiyou,41.72107,-123.68204
1227,Woodpecker spp. drum,NA,0.843,3,7741.54,7753.54,audio/test1.flac,Ventura,34.29301,-119.43946
1228,Sooty grouse,Dendragapus fuliginosus,0.671,3,7906.84,7918.84,audio/test2.flac,Stanislaus,37.45471,-120.54798
1229,Northern flicker series,Colaptes auratus,0.676,3,330.76,342.76,audio/test1.flac,San Luis Obispo,35.39968,-121.03924
1230,Great horned owl,Bubo virginianus,0.316,3,6512.86,6524.86,audio/test1.flac,Fresno,37.47455,-119.69536
1231,Olive-sided flycatcher,Contopus cooperi,0.9,1,11361.05,11373.05,audio/test2.flac,Trinity,40.17256,-123.35005
1232,Downy woodpecker call,Dryobates pubescens,0.722,1,1351.74,1363.74,audio/test2.flac,Riverside,33.99006,-114.74942
1233,Dog barks,NA,0.396,2,6059.34,6071.34,audio/test3.flac,San Francisco,37.7965,-122.43347
1234,Common raven,Corvus corax,0.999,2,6077.68,6089.68,audio/test2.flac,Orange,33.91232,-118.03427
1235,Northern flicker series,Colaptes auratus,0.741,1,13483.56,13495.56,audio/test1.flac,Tuolumne,37.87622,-119.45987
1236,Wrentit,Chamaea fasciata,0.719,1,7653.97,7665.97,audio/test2.flac,Lassen,40.53756,-120.31783
1237,Common nighthawk call,Chordeiles minor,0.828,3,2505.3,2517.3,audio/test1.flac,San Bernardino,34.50542,-114.51825
1238,Wrentit,Chamaea fasciata,0.734,3,7130.54,7142.54,audio/test1.flac,Mariposa,37.74941,-119.60234
1239,Northern flicker 'skew',Colaptes auratus,0.671,1,11420.62,11432.62,audio/test2.flac,Monterey,36.80061,-121.54965
1240,Woodpecker spp. drum,NA,0.81,2,14309.86,14321.86,audio/test2.flac,Santa Clara,37.16146,-122.02592
1241,Steller's jay,Cyanocitta stelleri,0.765,3,13263.81,13275.81,audio/test1.flac,Humboldt,40.26201,-124.29459
1242,Common nighthawk boom,Chordeiles minor,0.622,1,8741.06,8753.06,audio/test3.flac,Del Norte,41.70833,-124.24729
1243,Canada goose,Branta canadensis,0.73,2,1868.26,1880.26,audio/test2.flac,Stanislaus,37.85478,-120.52377
1244,Hermit thrush,Catharus guttatus,0.904,2,550.45,562.45,audio/test1.flac,San Francisco,37.70611,-122.36114
1245,Northern flicker series,Colaptes auratus,0.453,1,5472.84,5484.84,audio/test3.flac,Inyo,36.00248,-118.45987
1246,Downy woodpecker call,Dryobates pubescens,0.768,3,5452.62,5464.62,audio/test3.flac,Colusa,39.35215,-122.6327
1247,Dog barks,NA,0.324,1,8240.36,8252.36,audio/test3.flac,Sierra,39.75696,-120.1265
1248,Common nighthawk call,Chordeiles minor,0.997,1,4086.16,4098.16,,Imperial,33.3451,-114.79497
1249,Common raven,Corvus corax,0.909,2,11913.67,11925.67,audio/test2.flac,Tuolumne,37.66848,-120.32542
1250,Northern flicker 'skew',Colaptes auratus,0.718,2,13278.6,13290.6,audio/test3.flac,Merced,37.48343,-120.73055
1251,Sooty grouse,Dendragapus fuliginosus,0.755,2,9657.89,9669.89,audio/test3.flac,Trinity,40.40926,-123.2358
1252,Wolf howl,Canis lupus,0.945,1,187.66,199.66,audio/test3.flac,Orange,33.9104,-117.78548
1253,Northern saw-whet owl,Aegolius acadicus,0.531,3,574.63,586.63,audio/test1.flac,Contra Costa,37.8833,-121.84186
1254,Downy woodpecker call,Dryobates pubescens,0.398,1,12465.15,12477.15,audio/test3.flac,Trinity,40.69475,-123.03327
1255,Northern flicker 'skew',Colaptes auratus,0.616,1,14131.42,14143.42,,Fresno,36.68827,-119.97863
1256,Great horned owl,Bubo virginianus,0.497,1,10073.67,10085.67,audio/test1.flac,San Bernardino,34.37065,-117.41334
1257,Olive-sided flycatcher,Contopus cooperi,0.979,1,12577.77,12589.77,,Tehama,40.42379,-122.83667
1258,Great horned owl,Bubo virginianus,0.465,2,9442.66,9454.66,audio/test1.flac,Alpine,38.44516,-120.18874
1259,Wolf howl,Canis lupus,0.859,2,4491.9,4503.9,audio/test3.flac,Los Angeles,33.89212,-117.95924
1260,Northern saw-whet owl,Aegolius acadicus,0.507,2,6788.61,6800.61,audio/test3.flac,Sonoma,38.27908,-122.7861
1261,Olive-sided flycatcher,Contopus cooperi,0.67,3,7677.72,7689.72,audio/test2.flac,San Mateo,37.2627,-122.48555
1262,Olive-sided flycatcher,Contopus cooperi,0.832,3,4919.45,4931.45,audio/test1.flac,Mono,37.80132,-119.07303
1263,Dog barks,NA,0.122,3,2686.75,2698.75,audio/test2.flac,Imperial,33.24828,-115.44579
1264,Northern saw-whet owl,Aegolius acadicus,0.445,3,5655.83,5667.83,audio/test1.flac,Kern,35.69619,-119.06592
1265,Marbled murrelet,Brachyramphus marmoratus,0.924,1,9807.15,9819.15,audio/test2.flac,Marin,37.83259,-122.6067
1266,Downy woodpecker call,Dryobates pubescens,0.653,3,12420.46,12432.46,audio/test2.flac,Riverside,33.67307,-115.59871
1267,Great horned owl,Bubo virginianus,0.682,1,4011.19,4023.19,audio/test2.flac,Nevada,39.2896,-121.15855
1268,Sooty grouse,Dendragapus fuliginosus,0.845,2,477.45,489.45,,Merced,37.55539,-120.32184
1269,Downy woodpecker call,Dryobates pubescens,0.635,3,6449.53,6461.53,,Fresno,36.55073,-120.66878
1270,Downy woodpecker call,Dryobates pubescens,0.765,2,5541.78,5553.78,audio/test3.flac,San Mateo,37.39637,-122.2153
1271,Canada goose,Branta canadensis,0.849,3,9300.02,9312.02,audio/test3.flac,San Diego,33.04265,-116.95062
1272,Woodpecker spp. drum,NA,0.841,2,13242.26,13254.26,audio/test3.flac,Alameda,37.46788,-121.59858
1273,Marbled murrelet,Brachyramphus marmoratus,0.999,3,9724.15,9736.15,audio/test1.flac,Butte,39.93823,-121.46022
1274,Downy woodpecker call,Dryobates pubescens,0.695,3,10255.11,10267.11,audio/test1.flac,Modoc,41.45052,-120.9485
1275,Canada goose,Branta canadensis,0.617,1,10795.36,10807.36,audio/test2.flac,Nevada,39.51331,-121.05565
1276,Dog barks,NA,0.182,1,9814.42,9826.42,audio/test2.flac,San Benito,36.87647,-120.98458
1277,Sooty grouse,Dendragapus fuliginosus,0.926,2,2713.8,2725.8,audio/test1.flac,Santa Barbara,34.35316,-119.39295
1278,Common nighthawk call,Chordeiles minor,0.999,3,7597.64,7609.64,,Imperial,32.84275,-114.89254
1279,Sooty grouse,Dendragapus fuliginosus,0.999,2,3878.46,3890.46,audio/test3.flac,Tehama,40.31617,-122.87844
1280,Downy woodpecker call,Dryobates pubescens,0.453,3,3460.9,3472.9,,Sacramento,38.32469,-121.3178
1281,Dog barks,NA,0.471,1,6353.13,6365.13,audio/test2.flac,San Francisco,37.70563,-122.39602
1282,Northern saw-whet owl,Aegolius acadicus,0.412,2,7881.72,7893.72,audio/test2.flac,Amador,38.38457,-120.23677
1283,Hermit thrush,Catharus guttatus,0.755,1,13850.62,13862.62,audio/test1.flac,San Diego,32.96507,-116.22218
1284,Downy woodpecker call,Dryobates pubescens,0.331,3,8564.96,8576.96,audio/test2.flac,Yolo,38.32997,-121.49863
1285,Downy woodpecker call,Dryobates pubescens,0.486,3,8264.03,8276.03,audio/test2.flac,Contra Costa,37.96633,-121.82631
1286,Steller's jay,Cyanocitta stelleri,0.46,2,713.36,725.36,audio/test2.flac,Butte,39.65664,-121.72635
1287,Olive-sided flycatcher,Contopus cooperi,0.979,2,11916.28,11928.28,audio/test3.flac,San Luis Obispo,35.4914,-120.39105
1288,Woodpecker spp. drum,NA,0.725,2,7048.12,7060.12,audio/test3.flac,Siskiyou,41.89543,-123.47975
1289,Common nighthawk boom,Chordeiles minor,0.885,3,13549.77,13561.77,,Mendocino,38.95008,-123.29913
1290,Common nighthawk boom,Chordeiles minor,0.59,2,3396.75,3408.75,audio/test2.flac,Del Norte,41.67426,-123.92659
1291,Woodpecker spp. drum,NA,0.749,2,6787.93,6799.93,audio/test3.flac,Butte,39.80944,-121.70848
1292,Sooty grouse,Dendragapus fuliginosus,0.953,2,2859.14,2871.14,audio/test1.flac,Inyo,37.48086,-116.26627
1293,Olive-sided flycatcher,Contopus cooperi,0.757,1,1871.57,1883.57,,Santa Clara,36.97034,-121.90634
1294,Marbled murrelet,Brachyramphus marmoratus,0.899,2,12502.73,12514.73,,Imperial,33.0792,-114.88999
1295,Common nighthawk boom,Chordeiles minor,0.753,1,11488.04,11500.04,,Del Norte,41.65398,-124.06033
1296,Woodpecker spp. drum,NA,0.84,2,5570.54,5582.54,,Glenn,39.76266,-122.38378
1297,Canada goose,Branta canadensis,0.705,3,6449.43,6461.43,audio/test2.flac,Humboldt,40.10519,-124.07904
1298,Great horned owl,Bubo virginianus,0.452,3,9008.59,9020.59,,Yolo,38.66083,-121.66608
1299,Dog barks,NA,0.2,3,11328.35,11340.35,audio/test1.flac,Santa Cruz,37.18185,-121.83836
1300,Hermit thrush,Catharus guttatus,0.789,1,4214.02,4226.02,audio/test1.flac,Tehama,40.40947,-122.19245
1301,Canada goose,Branta canadensis,0.994,1,7756.85,7768.85,audio/test3.flac,Santa Barbara,34.92074,-119.95032
1302,Common raven,Corvus corax,0.711,3,10915.67,10927.67,audio/test1.flac,Trinity,40.31434,-123.07801
1303,Great horned owl,Bubo virginianus,0.481,3,10519.33,10531.33,audio/test1.flac,Mariposa,37.30073,-120.22307
1304,Canada goose,Branta canadensis,0.999,3,9484.97,9496.97,audio/test1.flac,Contra Costa,38.0069,-121.82739
1305,Swainson's thrush,Catharus ustulatus,0.841,3,2038.87,2050.87,,Butte,39.95233,-121.72954
1306,Canada goose,Branta canadensis,0.863,3,13792.73,13804.73,audio/test2.flac,San Bernardino,35.20124,-115.38935
1307,Olive-sided flycatcher,Contopus cooperi,0.655,2,13845.1,13857.1,audio/test2.flac,Imperial,32.91303,-115.27559
1308,Swainson's thrush,Catharus ustulatus,0.554,1,6798.02,6810.02,audio/test3.flac,Santa Cruz,36.88832,-121.73466
1309,Hermit thrush,Catharus guttatus,0.894,2,5361.71,5373.71,audio/test1.flac,Tehama,40.24607,-122.01315
1310,Downy woodpecker call,Dryobates pubescens,0.348,3,3186.29,3198.29,audio/test1.flac,Modoc,41.85556,-120.53467
1311,Northern saw-whet owl,Aegolius acadicus,0.419,3,4778.05,4790.05,,Sonoma,38.65207,-123.19124
1312,Swainson's thrush,Catharus ustulatus,0.729,1,7789.74,7801.74,audio/test2.flac,Glenn,39.57833,-122.52314
1313,Common raven,Corvus corax,0.923,3,4692.32,4704.32,audio/test2.flac,Del Norte,41.81345,-124.0922
1314,Canada goose,Branta canadensis,0.927,1,4799.15,4811.15,,San Francisco,37.7552,-122.40872
1315,Common nighthawk boom,Chordeiles minor,0.946,1,11932.42,11944.42,,Del Norte,41.87587,-123.51006
1316,Marbled murrelet,Brachyramphus marmoratus,0.886,1,717.97,729.97,audio/test3.flac,Marin,38.08006,-122.53886
1317,Northern flicker 'skew',Colaptes auratus,0.733,1,14248.22,14260.22,,Merced,36.82539,-120.86625
1318,Common raven,Corvus corax,0.791,1,6410.94,6422.94,,Amador,38.38616,-120.42899
1319,Canada goose,Branta canadensis,0.871,2,6349.52,6361.52,audio/test1.flac,Yuba,39.30876,-121.03303
1320,Great horned owl,Bubo virginianus,0.575,2,9075.32,9087.32,audio/test3.flac,Humboldt,40.94238,-124.12757
1321,Wrentit,Chamaea fasciata,0.627,1,59.62,71.62,audio/test3.flac,Madera,37.57808,-119.83071
1322,Dog barks,NA,0.177,1,7363.23,7375.23,audio/test1.flac,Sutter,39.12969,-121.4656
1323,Great horned owl,Bubo virginianus,0.617,1,10554.33,10566.33,audio/test3.flac,Tuolumne,38.39388,-120.02849
1324,Common nighthawk call,Chordeiles minor,0.938,3,12196.01,12208.01,audio/test2.flac,Placer,38.75716,-120.69245
1325,Northern saw-whet owl,Aegolius acadicus,0.323,3,1335.55,1347.55,,Solano,38.49929,-122.0878
1326,Northern flicker series,Colaptes auratus,0.547,3,5039.96,5051.96,audio/test1.flac,Kern,34.93674,-119.05078
1327,Common raven,Corvus corax,0.985,2,7610.6,7622.6,,Placer,38.95047,-120.03124
1328,Northern flicker 'skew',Colaptes auratus,0.892,3,9583.79,9595.79,audio/test1.flac,Napa,38.30947,-122.6301
1329,Sooty grouse,Dendragapus fuliginosus,0.975,2,4172.28,4184.28,audio/test1.flac,San Joaquin,37.98121,-121.15956
1330,Olive-sided flycatcher,Contopus cooperi,0.999,3,13626.61,13638.61,audio/test1.flac,Siskiyou,41.63299,-123.59017
1331,Marbled murrelet,Brachyramphus marmoratus,0.939,3,1523.38,1535.38,audio/test2.flac,Sonoma,38.59248,-122.75432
1332,Olive-sided flycatcher,Contopus cooperi,0.841,1,12576.7,12588.7,audio/test1.flac,Solano,38.20445,-121.8596
1333,Downy woodpecker call,Dryobates pubescens,0.675,2,5631.6,5643.6,audio/test1.flac,Inyo,36.52237,-118.22978
1334,Downy woodpecker call,Dryobates pubescens,0.431,2,12814.8,12826.8,audio/test3.flac,Madera,36.79127,-120.38906
1335,Marbled murrelet,Brachyramphus marmoratus,0.771,3,2969.75,2981.75,audio/test2.flac,Stanislaus,37.4684,-120.42936
1336,Downy woodpecker call,Dryobates pubescens,0.557,3,9529.51,9541.51,audio/test3.flac,Yuba,39.36904,-121.14356
1337,Marbled murrelet,Brachyramphus marmoratus,0.999,2,14304.76,14316.76,audio/test2.flac,San Mateo,37.1593,-122.489
1338,Marbled murrelet,Brachyramphus marmoratus,0.899,1,1344.99,1356.99,,Stanislaus,37.60966,-120.7065
1339,Common nighthawk call,Chordeiles minor,0.894,1,5745.96,5757.96,audio/test3.flac,Mono,37.95745,-118.70188
1340,Northern flicker 'skew',Colaptes auratus,0.938,2,12891.39,12903.39,audio/test1.flac,Alameda,37.7432,-121.87503
1341,Northern flicker 'skew',Colaptes auratus,0.818,3,302.79,314.79,audio/test1.flac,Merced,36.96248,-120.46077
1342,Common raven,Corvus corax,0.861,2,4060.11,4072.11,audio/test3.flac,Monterey,36.15186,-121.36124
1343,Canada goose,Branta canadensis,0.999,1,10273.71,10285.71,,Tuolumne,37.72404,-120.1918
1344,Dog barks,NA,0.324,2,6555.13,6567.13,audio/test2.flac,San Bernardino,35.53453,-116.47105
1345,Downy woodpecker call,Dryobates pubescens,0.501,2,4696.57,4708.57,,Tulare,35.85273,-119.35838
1346,Swainson's thrush,Catharus ustulatus,0.82,1,11003.18,11015.18,,Butte,39.93706,-121.22564
1347,Common raven,Corvus corax,0.68,2,669.51,681.51,audio/test1.flac,Placer,38.81798,-120.24598
1348,Downy woodpecker call,Dryobates pubescens,0.57,1,2105.59,2117.59,,San Francisco,37.72877,-122.38884
1349,Northern saw-whet owl,Aegolius acadicus,0.704,3,11225.04,11237.04,,Alameda,37.87315,-122.34243
1350,Common nighthawk boom,Chordeiles minor,0.791,3,11915.82,11927.82,audio/test1.flac,Marin,37.89389,-122.4092
1351,Common nighthawk call,Chordeiles minor,0.829,2,8855.67,8867.67,,San Bernardino,34.65338,-115.27434
1352,Hermit thrush,Catharus guttatus,0.687,2,8509.46,8521.46,audio/test1.flac,Modoc,41.65123,-120.53514
1353,Common nighthawk call,Chordeiles minor,0.814,1,7740.86,7752.86,audio/test2.flac,Kings,36.24662,-120.06052
1354,Northern flicker series,Colaptes auratus,0.39,1,9198.09,9210.09,audio/test2.flac,San Luis Obispo,35.49111,-121.09788
1355,Woodpecker spp. drum,NA,0.779,1,9410.37,9422.37,audio/test3.flac,Santa Barbara,34.98505,-120.50721
1356,Swainson's thrush,Catharus ustulatus,0.895,3,10682.04,10694.04,audio/test2.flac,Colusa,38.97346,-121.86551
1357,Swainson's thrush,Catharus ustulatus,0.702,1,7999.76,8011.76,audio/test1.flac,Kern,35.40572,-118.0639
1358,Common raven,Corvus corax,0.758,3,12771.56,12783.56,audio/test2.flac,Del Norte,41.60741,-124.035
1359,Swainson's thrush,Catharus ustulatus,0.97,1,8088.0,8100.0,audio/test2.flac,Sutter,39.1625,-121.56815
1360,Woodpecker spp. drum,NA,0.754,1,4565.55,4577.55,,Mono,37.82435,-118.24283
1361,Dog barks,NA,0.095,2,3304.89,3316.89,audio/test2.flac,Napa,38.29754,-122.61673
1362,Northern flicker series,Colaptes auratus,0.882,3,5195.62,5207.62,audio/test2.flac,San Luis Obispo,35.7171,-120.76271
1363,Dog barks,NA,0.322,1,8096.44,8108.44,audio/test2.flac,San Francisco,37.79856,-122.48594
1364,Woodpecker spp. drum,NA,0.878,1,177.95,189.95,audio/test2.flac,Calaveras,37.92168,-120.31232
1365,Swainson's thrush,Catharus ustulatus,0.782,1,13212.66,13224.66,,Inyo,36.40021,-118.65454
1366,Wrentit,Chamaea fasciata,0.831,2,14004.37,14016.37,audio/test1.flac,Contra Costa,38.06096,-122.2259
1367,Northern flicker series,Colaptes auratus,0.661,2,5232.87,5244.87,,Lake,38.9825,-122.93277
1368,Marbled murrelet,Brachyramphus marmoratus,0.695,1,8939.32,8951.32,audio/test3.flac,Siskiyou,41.74496,-121.50844
1369,Common raven,Corvus corax,0.763,2,13141.29,13153.29,audio/test2.flac,Sacramento,38.52563,-121.83418
1370,Downy woodpecker call,Dryobates pubescens,0.566,3,5663.94,5675.94,,Glenn,39.5962,-122.29832
1371,Olive-sided flycatcher,Contopus cooperi,0.99,3,7707.6,7719.6,audio/test1.flac,Marin,38.13972,-122.4175
1372,Canada goose,Branta canadensis,0.74,2,1565.2,1577.2,audio/test2.flac,San Mateo,37.13513,-122.36135
1373,Swainson's thrush,Catharus ustulatus,0.999,3,4002.41,4014.41,,Tulare,36.42073,-118.02959
1374,Canada goose,Branta canadensis,0.763,3,13334.95,13346.95,audio/test1.flac,Stanislaus,37.5012,-121.28564
1375,Dog barks,NA,0.194,1,9658.01,9670.01,,Santa Cruz,36.94882,-122.13579
1376,Marbled murrelet,Brachyramphus marmoratus,0.999,1,8763.17,8775.17,audio/test3.flac,Butte,39.81951,-122.03405
1377,Sooty grouse,Dendragapus fuliginosus,0.8,3,2267.35,2279.35,audio/test2.flac,Santa Barbara,34.83992,-119.36274
1378,Downy woodpecker call,Dryobates pubescens,0.42,2,1402.47,1414.47,audio/test2.flac,Imperial,32.75337,-115.20934
1379,Wolf howl,Canis lupus,0.795,2,2876.12,2888.12,,San Francisco,37.70543,-122.38912
1380,Common nighthawk call,Chordeiles minor,0.931,3,5847.79,5859.79,audio/test2.flac,Colusa,39.49621,-122.55413
1381,Woodpecker spp. drum,NA,0.752,3,12839.47,12851.47,audio/test2.flac,Mono,37.71557,-119.02857
1382,Sooty grouse,Dendragapus fuliginosus,0.877,1,14367.66,14379.66,audio/test1.flac,Lassen,40.33385,-120.56679
1383,Wolf howl,Canis lupus,0.785,1,8585.22,8597.22,,San Francisco,37.71039,-122.36576
1384,Common nighthawk call,Chordeiles minor,0.704,3,452.0,464.0,audio/test2.flac,Marin,38.24841,-122.82837
1385,Woodpecker spp. drum,NA,0.686,2,8389.35,8401.35,,San Mateo,37.35254,-122.08883
1386,Sooty grouse,Dendragapus fuliginosus,0.763,1,1982.34,1994.34,audio/test2.flac,San Joaquin,38.19604,-121.20398
1387,Dog barks,NA,0.324,2,2447.0,2459.0,audio/test1.flac,San Francisco,37.73857,-122.45502
1388,Wolf howl,Canis lupus,0.577,2,13085.64,13097.64,,Lake,39.31085,-122.4606
1389,Olive-sided flycatcher,Contopus cooperi,0.887,2,9777.01,9789.01,,Siskiyou,41.37687,-122.99864
1390,Marbled murrelet,Brachyramphus marmoratus,0.98,3,624.27,636.27,audio/test3.flac,Stanislaus,37.7173,-121.22536
1391,Great horned owl,Bubo virginianus,0.332,3,7979.39,7991.39,audio/test1.flac,San Joaquin,38.25949,-120.92711
1392,Woodpecker spp. drum,NA,0.727,2,3354.96,3366.96,,Glenn,39.4663,-122.43946
1393,Northern flicker 'skew',Colaptes auratus,0.639,1,9321.46,9333.46,audio/test3.flac,Kings,36.02398,-119.5869
1394,Steller's jay,Cyanocitta stelleri,0.729,1,11266.76,11278.76,,Butte,39.43389,-121.18711
1395,Northern flicker series,Colaptes auratus,0.693,2,3474.92,3486.92,,Tulare,36.69786,-118.38432
1396,Great horned owl,Bubo virginianus,0.647,3,11673.07,11685.07,audio/test2.flac,San Bernardino,35.75218,-117.55243
1397,Marbled murrelet,Brachyramphus marmoratus,0.86,1,1749.98,1761.98,audio/test2.flac,Sutter,39.17048,-121.58001
1398,Common raven,Corvus corax,0.927,3,6928.66,6940.66,audio/test3.flac,Del Norte,41.9691,-123.82644
1399,Northern saw-whet owl,Aegolius acadicus,0.367,2,7029.78,7041.78,audio/test3.flac,Santa Cruz,36.86017,-122.20304
1400,Common nighthawk boom,Chordeiles minor,0.9,2,5618.28,5630.28,audio/test3.flac,Santa Clara,37.37842,-121.87908
1401,Steller's jay,Cyanocitta stelleri,0.604,2,5516.84,5528.84,audio/test1.flac,Alpine,38.45258,-119.96688
1402,Northern saw-whet owl,Aegolius acadicus,0.402,1,589.76,601.76,audio/test1.flac,Plumas,39.85562,-120.68991
1403,Hermit thrush,Catharus guttatus,0.678,3,11553.41,11565.41,audio/test3.flac,Siskiyou,41.22657,-123.04541
1404,Olive-sided flycatcher,Contopus cooperi,0.999,2,13785.34,13797.34,audio/test2.flac,Stanislaus,37.5636,-121.33555
1405,Common raven,Corvus corax,0.745,3,4078.04,4090.04,,Monterey,36.659,-120.84649
1406,Common nighthawk call,Chordeiles minor,0.751,3,1741.34,1753.34,audio/test1.flac,San Diego,32.99825,-116.5803
1407,Marbled murrelet,Brachyramphus marmoratus,0.789,3,7605.79,7617.79,audio/test3.flac,Butte,39.65476,-121.70336
1408,Northern flicker 'skew',Colaptes auratus,0.743,2,1849.36,1861.36,audio/test1.flac,Placer,39.31805,-120.64864
1409,Woodpecker spp. drum,NA,0.974,1,2350.42,2362.42,audio/test3.flac,Lake,39.02082,-122.70105
1410,Swainson's thrush,Catharus ustulatus,0.613,2,6422.44,6434.44,audio/test3.flac,Yuba,39.21304,-121.24615
1411,Olive-sided flycatcher,Contopus cooperi,0.781,2,9844.01,9856.01,audio/test2.flac,Colusa,39.25736,-121.91488
1412,Woodpecker spp. drum,NA,0.837,3,12787.87,12799.87,,Kern,35.21213,-118.33787
1413,Wrentit,Chamaea fasciata,0.831,2,12428.59,12440.59,audio/test2.flac,Monterey,36.7793,-121.69373
1414,Wrentit,Chamaea fasciata,0.94,2,7709.02,7721.02,audio/test2.flac,Madera,37.2398,-120.37062
1415,Northern saw-whet owl,Aegolius acadicus,0.572,2,2163.82,2175.82,audio/test1.flac,Solano,38.51723,-122.27722
1416,Woodpecker spp. drum,NA,0.609,2,6066.12,6078.12,audio/test2.flac,San Francisco,37.77895,-122.36592
1417,Hermit thrush,Catharus guttatus,0.604,1,11794.1,11806.1,audio/test3.flac,Alpine,38.57898,-119.95477
1418,Steller's jay,Cyanocitta stelleri,0.847,1,12729.28,12741.28,audio/test3.flac,Placer,38.90619,-121.0164
1419,Common raven,Corvus corax,0.736,1,9430.7,9442.7,audio/test1.flac,Monterey,36.55587,-120.25967
1420,Canada goose,Branta canadensis,0.989,1,13133.42,13145.42,,Nevada,39.41304,-120.58386
