id,common_name,scientific_name,confidence,rank,start_time,end_time,audio_path,county,lat,lon,date,ARU_ID
582,Common raven,Corvus corax,0.839,1,4213.48,4225.48,audio/test3.flac,Orange,33.55279,-117.68064,2026-01-06,1334
583,Marbled murrelet,Brachyramphus marmoratus,0.857,2,6194.21,6206.21,audio/test2.flac,Plumas,40.19081,-120.63271,2026-02-09,2452
584,Canada goose,Branta canadensis,0.977,2,13517.89,13529.89,,Nevada,39.20927,-120.25849,2026-02-16,1334
585,Common nighthawk boom,Chordeiles minor,0.909,3,928.12,940.12,audio/test3.flac,San Joaquin,37.81688,-120.98976,2026-04-26,4653
586,Dog barks,NA,0.089,3,13904.18,13916.18,audio/test3.flac,Sutter,38.72545,-121.67887,2026-04-30,2452
587,Swainson's thrush,Catharus ustulatus,0.999,1,6905.2,6917.2,audio/test3.flac,Tulare,36.34191,-118.26243,2026-04-12,1334
588,Marbled murrelet,Brachyramphus marmoratus,0.884,3,11895.78,11907.78,audio/test2.flac,Placer,38.99066,-120.71848,2026-04-21,1213
589,Swainson's thrush,Catharus ustulatus,0.858,1,3880.86,3892.86,audio/test2.flac,San Bernardino,35.71319,-116.61802,2026-01-06,9874
590,Swainson's thrush,Catharus ustulatus,0.949,3,4632.89,4644.89,audio/test3.flac,Imperial,32.96376,-115.73872,2026-04-26,1334
591,Downy woodpecker call,Dryobates pubescens,0.487,3,12554.55,12566.55,audio/test3.flac,Yuba,39.29323,-121.0495,2026-02-15,3332
592,Northern flicker series,Colaptes auratus,0.692,3,3915.3,3927.3,,Los Angeles,34.24785,-118.57609,2026-01-27,1556
593,Great horned owl,Bubo virginianus,0.538,3,811.42,823.42,,Alpine,38.75692,-119.84745,2026-03-29,9874
594,Great horned owl,Bubo virginianus,0.396,3,6831.33,6843.33,audio/test3.flac,Sierra,39.60939,-120.63475,2026-02-01,1556
595,Common raven,Corvus corax,0.787,3,12375.2,12387.2,audio/test3.flac,Orange,33.52987,-118.06433,2026-03-27,3332
596,Marbled murrelet,Brachyramphus marmoratus,0.772,3,5760.62,5772.62,audio/test3.flac,Butte,39.48325,-121.99852,2026-01-14,2452
597,Olive-sided flycatcher,Contopus cooperi,0.686,1,8044.05,8056.05,audio/test3.flac,Yolo,38.38476,-122.11829,2026-02-15,3332
598,Downy woodpecker call,Dryobates pubescens,0.61,2,1703.39,1715.39,audio/test2.flac,Orange,33.85185,-117.51407,2026-04-10,9874
599,Marbled murrelet,Brachyramphus marmoratus,0.714,1,1895.46,1907.46,audio/test2.flac,Shasta,40.34377,-122.34991,2026-03-13,4653
600,Wrentit,Chamaea fasciata,0.741,1,578.37,590.37,audio/test3.flac,Mariposa,37.62967,-119.42497,2026-04-24,2452
601,Sooty grouse,Dendragapus fuliginosus,0.707,3,9036.33,9048.33,,Tehama,39.96107,-122.48798,2026-04-22,3332
602,Wolf howl,Canis lupus,0.596,3,13116.81,13128.81,audio/test2.flac,Lake,39.10895,-122.81453,2026-02-22,2212
603,Common raven,Corvus corax,0.999,3,6556.04,6568.04,audio/test2.flac,Santa Cruz,37.15555,-122.2198,2026-03-21,1213
604,Woodpecker spp. drum,NA,0.683,3,8526.64,8538.64,audio/test2.flac,Imperial,33.40558,-114.66994,2026-04-06,1334
605,Marbled murrelet,Brachyramphus marmoratus,0.871,3,6969.99,6981.99,audio/test1.flac,Santa Barbara,35.00172,-120.59292,2026-01-20,2212
606,Common raven,Corvus corax,0.822,2,14102.4,14114.4,,Tulare,36.64307,-118.68364,2026-04-29,2452
607,Northern saw-whet owl,Aegolius acadicus,0.589,1,5025.33,5037.33,audio/test2.flac,Solano,38.34868,-121.63342,2026-04-30,1213
608,Great horned owl,Bubo virginianus,0.433,3,893.02,905.02,,Plumas,40.02758,-120.15405,2026-01-31,1213
609,Wolf howl,Canis lupus,0.75,3,8754.15,8766.15,audio/test1.flac,San Francisco,37.79287,-122.44048,2026-04-21,2212
610,Canada goose,Branta canadensis,0.873,2,14285.34,14297.34,,Stanislaus,37.63227,-120.62,2026-01-21,3332
611,Dog barks,NA,0.31,1,12165.35,12177.35,,San Francisco,37.76332,-122.38201,2026-04-13,1556
612,Swainson's thrush,Catharus ustulatus,0.922,1,8110.57,8122.57,audio/test3.flac,El Dorado,38.50274,-120.4904,2026-04-14,1334
613,Common nighthawk boom,Chordeiles minor,0.868,3,6738.19,6750.19,audio/test1.flac,Mariposa,37.33218,-119.79257,2026-01-23,1334
614,Wolf howl,Canis lupus,0.719,3,3370.07,3382.07,,Sacramento,38.28583,-121.53216,2026-04-23,1334
615,Olive-sided flycatcher,Contopus cooperi,0.796,1,13625.53,13637.53,audio/test3.flac,Solano,38.18116,-121.90909,2026-02-22,1334
616,Wrentit,Chamaea fasciata,0.891,2,6088.32,6100.32,audio/test3.flac,Riverside,33.61922,-114.632,2026-01-04,3332
617,Northern flicker 'skew',Colaptes auratus,0.766,3,3447.14,3459.14,,Merced,37.4323,-120.85256,2026-01-23,9874
618,Hermit thrush,Catharus guttatus,0.806,1,4847.05,4859.05,audio/test1.flac,Fresno,37.39728,-120.79906,2026-04-05,1334
619,Woodpecker spp. drum,NA,0.936,2,2744.91,2756.91,audio/test3.flac,Santa Clara,37.08234,-121.33255,2026-04-29,2212
620,Great horned owl,Bubo virginianus,0.397,3,10978.42,10990.42,audio/test2.flac,Nevada,39.19678,-120.17614,2026-02-12,3332
621,Common nighthawk call,Chordeiles minor,0.55,3,13445.38,13457.38,audio/test1.flac,Yuba,39.6095,-121.38486,2026-04-11,4653
622,Common raven,Corvus corax,0.999,2,3111.06,3123.06,audio/test2.flac,Madera,37.58439,-119.28398,2026-04-30,1213
623,Northern flicker series,Colaptes auratus,0.682,1,9856.95,9868.95,audio/test3.flac,Merced,37.32679,-120.22473,2026-02-22,1213
624,Olive-sided flycatcher,Contopus cooperi,0.95,2,7774.46,7786.46,audio/test2.flac,Napa,38.62461,-122.39893,2026-04-13,4653
625,Marbled murrelet,Brachyramphus marmoratus,0.854,2,9955.53,9967.53,audio/test2.flac,Santa Barbara,34.46969,-120.47189,2026-03-27,9874
626,Northern flicker 'skew',Colaptes auratus,0.828,3,12226.74,12238.74,audio/test2.flac,Placer,39.13666,-120.67978,2026-04-21,2212
627,Great horned owl,Bubo virginianus,0.474,1,11106.02,11118.02,audio/test3.flac,Alpine,38.48794,-119.86211,2026-04-05,9874
628,Woodpecker spp. drum,NA,0.832,3,7626.67,7638.67,,Mono,37.47971,-119.16783,2026-04-14,2212
629,Steller's jay,Cyanocitta stelleri,0.666,1,11082.74,11094.74,audio/test1.flac,Placer,39.20239,-121.18765,2026-02-01,1556
630,Swainson's thrush,Catharus ustulatus,0.999,3,8915.7,8927.7,audio/test3.flac,Santa Cruz,36.93149,-121.63059,2026-02-04,2212
631,Wrentit,Chamaea fasciata,0.712,3,4885.12,4897.12,audio/test1.flac,Modoc,41.28309,-120.07092,2026-01-21,3332
632,Sooty grouse,Dendragapus fuliginosus,0.73,2,1498.49,1510.49,,Glenn,39.6106,-122.52861,2026-04-11,1213
633,Wrentit,Chamaea fasciata,0.999,1,10167.21,10179.21,audio/test3.flac,Madera,37.16915,-120.00645,2026-03-31,9874
634,Great horned owl,Bubo virginianus,0.36,2,6953.3,6965.3,audio/test3.flac,Alameda,37.7032,-121.97624,2026-01-14,9874
635,Wolf howl,Canis lupus,0.668,1,7435.75,7447.75,audio/test2.flac,Stanislaus,37.45142,-120.97207,2026-02-18,4653
636,Downy woodpecker call,Dryobates pubescens,0.611,1,2957.25,2969.25,audio/test2.flac,Colusa,39.08843,-122.19947,2026-04-22,1213
637,Woodpecker spp. drum,NA,0.633,2,12125.82,12137.82,audio/test1.flac,Tuolumne,37.78111,-119.37414,2026-01-05,1556
638,Hermit thrush,Catharus guttatus,0.899,2,9302.52,9314.52,audio/test3.flac,Contra Costa,37.79149,-122.41217,2026-04-20,4653
639,Woodpecker spp. drum,NA,0.753,3,11695.48,11707.48,audio/test3.flac,Monterey,36.81355,-121.81898,2026-03-02,1556
640,Common nighthawk boom,Chordeiles minor,0.887,3,6148.16,6160.16,audio/test2.flac,Yuba,39.19741,-121.57443,2026-01-29,9874
641,Dog barks,NA,0.352,1,7089.72,7101.72,audio/test2.flac,Kern,35.76214,-119.22293,2026-01-26,1556
642,Common raven,Corvus corax,0.747,2,7623.68,7635.68,,Del Norte,41.88298,-124.27723,2026-04-15,1334
643,Swainson's thrush,Catharus ustulatus,0.698,2,11110.82,11122.82,,Inyo,35.9682,-118.17321,2026-04-28,9874
644,Northern flicker 'skew',Colaptes auratus,0.891,1,6166.38,6178.38,audio/test3.flac,Nevada,39.13049,-120.45931,2026-02-28,2452
645,Marbled murrelet,Brachyramphus marmoratus,0.69,3,8410.82,8422.82,audio/test1.flac,Nevada,39.54117,-120.45737,2026-02-14,3332
646,Common nighthawk boom,Chordeiles minor,0.921,3,2534.66,2546.66,audio/test2.flac,Yolo,38.83933,-121.86901,2026-02-09,3332
647,Woodpecker spp. drum,NA,0.999,3,3518.91,3530.91,audio/test3.flac,Glenn,39.68233,-122.52195,2026-04-16,3332
648,Northern saw-whet owl,Aegolius acadicus,0.541,1,12271.61,12283.61,audio/test3.flac,Contra Costa,37.74698,-122.08611,2026-04-12,9874
649,Downy woodpecker call,Dryobates pubescens,0.46,1,9825.26,9837.26,audio/test1.flac,San Francisco,37.81685,-122.41641,2026-04-22,3332
650,Downy woodpecker call,Dryobates pubescens,0.513,2,10352.84,10364.84,audio/test1.flac,Napa,38.37618,-122.43739,2026-01-30,1334
651,Hermit thrush,Catharus guttatus,0.965,2,2955.29,2967.29,,Shasta,40.53344,-122.57689,2026-01-29,1556
652,Marbled murrelet,Brachyramphus marmoratus,0.798,2,641.04,653.04,,Kern,35.33129,-119.28336,2026-01-04,2452
653,Wrentit,Chamaea fasciata,0.868,1,6081.93,6093.93,audio/test2.flac,San Benito,36.83123,-121.01808,2026-03-26,2212
654,Wrentit,Chamaea fasciata,0.785,2,14360.79,14372.79,audio/test2.flac,San Benito,36.19905,-121.09451,2026-01-25,1334
655,Woodpecker spp. drum,NA,0.96,2,10400.46,10412.46,audio/test2.flac,Monterey,36.27906,-121.00632,2026-02-21,1556
656,Hermit thrush,Catharus guttatus,0.743,2,13147.1,13159.1,audio/test3.flac,Yolo,38.51104,-121.50463,2026-02-12,1213
657,Canada goose,Branta canadensis,0.705,3,9193.09,9205.09,audio/test3.flac,Inyo,36.73237,-116.22521,2026-02-05,9874
658,Marbled murrelet,Brachyramphus marmoratus,0.951,2,2071.7,2083.7,,Sutter,38.99333,-121.58048,2026-04-21,4653
659,Steller's jay,Cyanocitta stelleri,0.795,3,13263.11,13275.11,,Sacramento,38.20394,-121.48189,2026-01-09,1334
660,Marbled murrelet,Brachyramphus marmoratus,0.737,1,3551.68,3563.68,,Lassen,40.49332,-120.56274,2026-04-09,9874
661,Common raven,Corvus corax,0.923,1,11222.83,11234.83,,Riverside,33.72195,-116.69571,2026-02-05,3332
662,Common nighthawk boom,Chordeiles minor,0.76,3,13763.93,13775.93,audio/test1.flac,Sonoma,38.75654,-122.38005,2026-02-14,3332
663,Olive-sided flycatcher,Contopus cooperi,0.918,2,273.92,285.92,audio/test2.flac,Marin,37.91059,-122.50838,2026-03-24,2212
664,Northern flicker series,Colaptes auratus,0.697,3,4494.15,4506.15,audio/test3.flac,Tuolumne,38.35764,-120.52884,2026-03-07,3332
665,Woodpecker spp. drum,NA,0.737,3,4542.11,4554.11,audio/test2.flac,Santa Barbara,34.95896,-120.26159,2026-02-21,1334
666,Northern flicker series,Colaptes auratus,0.715,3,6880.74,6892.74,audio/test3.flac,San Luis Obispo,35.61571,-120.12875,2026-03-28,2452
667,Marbled murrelet,Brachyramphus marmoratus,0.997,3,13048.9,13060.9,audio/test3.flac,Imperial,32.91591,-114.80457,2026-04-18,1213
668,Steller's jay,Cyanocitta stelleri,0.813,3,9680.11,9692.11,audio/test3.flac,Del Norte,41.86147,-123.99883,2026-03-10,2452
669,Northern saw-whet owl,Aegolius acadicus,0.695,1,8486.75,8498.75,audio/test1.flac,Plumas,39.92952,-120.19062,2026-02-12,3332
670,Great horned owl,Bubo virginianus,0.581,1,10354.03,10366.03,audio/test1.flac,Contra Costa,37.95061,-122.40814,2026-05-01,2212
671,Common raven,Corvus corax,0.826,2,465.82,477.82,,Sierra,39.51626,-120.80539,2026-01-04,2212
672,Marbled murrelet,Brachyramphus marmoratus,0.817,2,5107.92,5119.92,audio/test3.flac,Siskiyou,41.97726,-122.59043,2026-01-15,2452
673,Woodpecker spp. drum,NA,0.738,2,3716.96,3728.96,audio/test3.flac,Ventura,34.77512,-119.17995,2026-04-23,4653
674,Swainson's thrush,Catharus ustulatus,0.858,2,5248.86,5260.86,audio/test1.flac,Santa Barbara,34.74982,-120.5045,2026-02-03,3332
675,Sooty grouse,Dendragapus fuliginosus,0.999,1,9324.92,9336.92,,Orange,33.38715,-117.52953,2026-01-23,2212
676,Sooty grouse,Dendragapus fuliginosus,0.823,1,7302.62,7314.62,audio/test2.flac,Lake,39.25049,-122.27577,2026-03-16,2212
677,Olive-sided flycatcher,Contopus cooperi,0.683,3,5655.99,5667.99,audio/test1.flac,Yolo,38.34046,-121.50351,2026-02-03,9874
678,Northern saw-whet owl,Aegolius acadicus,0.37,3,4985.23,4997.23,,Plumas,39.71453,-120.32135,2026-01-05,4653
679,Wolf howl,Canis lupus,0.69,3,6340.04,6352.04,audio/test1.flac,Santa Clara,37.2618,-121.23554,2026-01-14,9874
680,Marbled murrelet,Brachyramphus marmoratus,0.814,3,1728.31,1740.31,,Inyo,36.52583,-118.58794,2026-03-18,1213
681,Woodpecker spp. drum,NA,0.999,1,14209.39,14221.39,audio/test2.flac,San Diego,32.61581,-117.36488,2026-02-25,1213
682,Downy woodpecker call,Dryobates pubescens,0.507,2,5227.34,5239.34,audio/test3.flac,Mono,38.07857,-117.94251,2026-02-14,4653
683,Swainson's thrush,Catharus ustulatus,0.78,1,6530.63,6542.63,,Yuba,39.26521,-121.3387,2026-04-04,2212
684,Common raven,Corvus corax,0.721,1,8297.58,8309.58,audio/test2.flac,Lassen,40.76249,-120.50041,2026-04-11,4653
685,Northern saw-whet owl,Aegolius acadicus,0.345,2,10278.78,10290.78,audio/test3.flac,Sonoma,38.16317,-122.54124,2026-02-10,2452
686,Northern flicker 'skew',Colaptes auratus,0.885,2,1177.63,1189.63,audio/test1.flac,Stanislaus,37.9295,-120.52388,2026-02-25,2452
687,Northern flicker 'skew',Colaptes auratus,0.79,2,3405.66,3417.66,audio/test3.flac,Monterey,35.85123,-121.2447,2026-03-19,1213
688,Woodpecker spp. drum,NA,0.776,3,4409.09,4421.09,audio/test3.flac,Trinity,40.39302,-122.51263,2026-03-07,9874
689,Common nighthawk boom,Chordeiles minor,0.92,1,9443.28,9455.28,,Marin,38.04867,-122.69777,2026-01-15,2452
690,Common raven,Corvus corax,0.837,3,8977.39,8989.39,audio/test2.flac,Solano,38.29866,-121.6224,2026-02-19,1334
691,Common nighthawk boom,Chordeiles minor,0.831,3,6042.45,6054.45,audio/test2.flac,Del Norte,41.91144,-123.89652,2026-04-26,1213
692,Common nighthawk boom,Chordeiles minor,0.991,1,7262.54,7274.54,audio/test1.flac,Mendocino,39.93564,-123.10497,2026-03-15,1334
693,Hermit thrush,Catharus guttatus,0.892,2,13658.06,13670.06,audio/test3.flac,Mono,37.40323,-119.59607,2026-01-25,3332
694,Northern saw-whet owl,Aegolius acadicus,0.501,1,3974.97,3986.97,audio/test3.flac,Contra Costa,37.77096,-121.84057,2026-02-02,4653
695,Dog barks,NA,0.229,2,9180.93,9192.93,,Mariposa,37.27821,-119.91272,2026-01-06,4653
696,Northern flicker series,Colaptes auratus,0.707,2,7738.75,7750.75,audio/test2.flac,Lake,38.95712,-122.8735,2026-04-01,4653
697,Dog barks,NA,0.182,1,1609.52,1621.52,,Calaveras,38.40481,-120.52134,2026-02-25,1334
698,Wolf howl,Canis lupus,0.814,1,3830.79,3842.79,,San Francisco,37.80629,-122.46169,2026-01-01,9874
699,Woodpecker spp. drum,NA,0.653,2,1629.27,1641.27,audio/test3.flac,Mono,38.38442,-118.60895,2026-03-08,3332
700,Canada goose,Branta canadensis,0.816,1,13765.66,13777.66,audio/test2.flac,Inyo,36.59802,-116.58676,2026-04-29,1334
701,Downy woodpecker call,Dryobates pubescens,0.622,3,823.91,835.91,,Solano,38.26675,-121.68567,2026-04-14,9874
702,Wolf howl,Canis lupus,0.856,3,7350.74,7362.74,audio/test1.flac,Los Angeles,34.3378,-118.8835,2026-03-10,2452
703,Downy woodpecker call,Dryobates pubescens,0.865,3,13081.32,13093.32,,Tulare,36.52472,-118.09981,2026-03-29,2452
704,Wolf howl,Canis lupus,0.933,3,4074.98,4086.98,audio/test2.flac,Orange,33.90475,-117.43548,2026-04-03,1334
705,Great horned owl,Bubo virginianus,0.546,1,7221.14,7233.14,audio/test2.flac,Nevada,39.5637,-120.44116,2026-05-01,2212
706,Olive-sided flycatcher,Contopus cooperi,0.617,1,3582.26,3594.26,,Plumas,40.1316,-120.91915,2026-04-05,1334
707,Great horned owl,Bubo virginianus,0.342,2,7632.06,7644.06,audio/test2.flac,Shasta,41.11512,-121.96613,2026-04-05,1556
708,Woodpecker spp. drum,NA,0.829,1,11005.78,11017.78,audio/test1.flac,Mono,37.54709,-119.06074,2026-03-27,9874
709,Olive-sided flycatcher,Contopus cooperi,0.786,3,7817.27,7829.27,audio/test1.flac,El Dorado,38.69171,-120.43561,2026-01-26,2212
710,Hermit thrush,Catharus guttatus,0.999,2,13806.95,13818.95,audio/test3.flac,El Dorado,38.83087,-120.68903,2026-02-16,9874
711,Marbled murrelet,Brachyramphus marmoratus,0.961,3,12083.42,12095.42,audio/test2.flac,Sutter,38.73625,-121.71106,2026-02-25,9874
712,Downy woodpecker call,Dryobates pubescens,0.649,3,13417.8,13429.8,,Mono,37.51824,-118.66008,2026-01-09,2452
713,Great horned owl,Bubo virginianus,0.312,1,9854.11,9866.11,,Inyo,36.95846,-117.08135,2026-03-27,3332
714,Great horned owl,Bubo virginianus,0.645,3,2813.61,2825.61,audio/test3.flac,Mariposa,37.67942,-120.09369,2026-04-28,1334
715,Northern saw-whet owl,Aegolius acadicus,0.392,3,4574.01,4586.01,audio/test1.flac,Solano,38.11298,-121.74588,2026-02-12,2452
716,Woodpecker spp. drum,NA,0.757,3,1409.02,1421.02,audio/test1.flac,Ventura,34.73288,-119.42009,2026-03-21,2452
717,Great horned owl,Bubo virginianus,0.285,3,12879.85,12891.85,audio/test2.flac,Plumas,39.89681,-120.08098,2026-02-10,9874
718,Common nighthawk boom,Chordeiles minor,0.999,1,14241.11,14253.11,,San Joaquin,38.00156,-121.54528,2026-03-26,2212
719,Common nighthawk boom,Chordeiles minor,0.897,1,13710.27,13722.27,audio/test2.flac,Los Angeles,34.62958,-117.94114,2026-04-19,3332
720,Northern flicker series,Colaptes auratus,0.672,1,10865.55,10877.55,,Merced,37.43814,-120.59914,2026-01-16,4653
721,Great horned owl,Bubo virginianus,0.402,1,3831.12,3843.12,audio/test3.flac,Humboldt,40.32925,-124.31079,2026-04-03,1334
722,Common nighthawk boom,Chordeiles minor,0.681,3,4528.97,4540.97,audio/test3.flac,Kings,36.09962,-120.12935,2026-04-26,9874
723,Olive-sided flycatcher,Contopus cooperi,0.655,2,7119.41,7131.41,,Los Angeles,34.07096,-117.66111,2026-02-08,3332
724,Swainson's thrush,Catharus ustulatus,0.759,3,9425.07,9437.07,audio/test2.flac,Lassen,40.98709,-121.08593,2026-03-06,1556
725,Wrentit,Chamaea fasciata,0.774,3,197.56,209.56,,Mariposa,37.53029,-119.82633,2026-02-09,9874
726,Woodpecker spp. drum,NA,0.848,3,13318.46,13330.46,audio/test1.flac,El Dorado,38.7712,-121.09458,2026-03-27,2212
727,Common nighthawk boom,Chordeiles minor,0.79,3,14296.08,14308.08,audio/test2.flac,Mariposa,37.48618,-119.65582,2026-02-22,2452
728,Northern saw-whet owl,Aegolius acadicus,0.554,1,2431.48,2443.48,audio/test1.flac,Humboldt,40.06983,-123.73287,2026-02-11,1556
729,Downy woodpecker call,Dryobates pubescens,0.709,1,13894.12,13906.12,,Plumas,40.24783,-120.49751,2026-02-21,3332
730,Olive-sided flycatcher,Contopus cooperi,0.722,1,7855.34,7867.34,audio/test2.flac,Humboldt,40.10653,-124.26478,2026-03-31,1556
731,Olive-sided flycatcher,Contopus cooperi,0.82,1,14169.45,14181.45,audio/test2.flac,Madera,37.10034,-119.52561,2026-02-07,3332
732,Downy woodpecker call,Dryobates pubescens,0.758,1,10659.43,10671.43,audio/test2.flac,Tulare,36.22722,-119.42814,2026-03-12,9874
733,Hermit thrush,Catharus guttatus,0.986,3,14345.68,14357.68,audio/test1.flac,Alpine,38.41465,-119.66408,2026-01-17,2452
734,Common raven,Corvus corax,0.734,3,12268.56,12280.56,audio/test3.flac,Amador,38.2662,-120.34874,2026-01-25,1334
735,Wolf howl,Canis lupus,0.572,3,8676.3,8688.3,audio/test1.flac,Napa,38.54763,-122.51671,2026-02-23,4653
736,Sooty grouse,Dendragapus fuliginosus,0.801,1,7423.33,7435.33,audio/test2.flac,San Joaquin,37.976,-121.01918,2026-03-27,9874
737,Great horned owl,Bubo virginianus,0.686,1,12208.54,12220.54,audio/test2.flac,Nevada,39.54403,-120.41216,2026-05-01,2212
738,Common raven,Corvus corax,0.701,1,11354.76,11366.76,audio/test1.flac,Orange,33.59013,-117.87139,2026-02-18,9874
739,Woodpecker spp. drum,NA,0.793,1,3383.73,3395.73,audio/test2.flac,Glenn,39.79602,-121.98018,2026-03-28,1334
740,Common nighthawk boom,Chordeiles minor,0.811,2,13817.14,13829.14,audio/test2.flac,Del Norte,41.97371,-123.52599,2026-04-06,9874
741,Swainson's thrush,Catharus ustulatus,0.911,2,3048.69,3060.69,,San Mateo,37.52773,-122.29088,2026-04-26,9874
742,Hermit thrush,Catharus guttatus,0.92,3,8636.56,8648.56,audio/test3.flac,Tehama,40.38021,-122.79337,2026-01-23,2212
743,Marbled murrelet,Brachyramphus marmoratus,0.749,3,6139.2,6151.2,audio/test3.flac,San Luis Obispo,35.20083,-119.89869,2026-03-20,9874
744,Great horned owl,Bubo virginianus,0.495,2,545.41,557.41,audio/test1.flac,Humboldt,40.89894,-123.42194,2026-03-14,1334
745,Dog barks,NA,0.272,2,8747.09,8759.09,audio/test2.flac,San Benito,36.77326,-121.44101,2026-02-08,1334
746,Wrentit,Chamaea fasciata,0.702,2,10877.53,10889.53,audio/test3.flac,Contra Costa,38.05048,-122.35478,2026-02-21,4653
747,Dog barks,NA,0.118,2,12603.48,12615.48,,San Bernardino,34.28197,-114.25944,2026-03-12,2212
748,Woodpecker spp. drum,NA,0.79,2,2499.9,2511.9,audio/test2.flac,Inyo,37.42482,-116.58058,2026-04-17,1213
749,Northern flicker 'skew',Colaptes auratus,0.999,3,1995.69,2007.69,audio/test3.flac,Madera,36.8818,-119.49582,2026-01-01,9874
750,Marbled murrelet,Brachyramphus marmoratus,0.633,2,6747.71,6759.71,audio/test2.flac,Mariposa,37.44795,-119.79668,2026-02-08,2212
751,Steller's jay,Cyanocitta stelleri,0.681,1,13382.44,13394.44,,Sacramento,38.16002,-121.48382,2026-02-06,3332
752,Great horned owl,Bubo virginianus,0.608,3,14308.51,14320.51,audio/test2.flac,Ventura,34.04194,-119.13418,2026-01-27,2452
753,Great horned owl,Bubo virginianus,0.61,2,10285.64,10297.64,,Mariposa,37.87001,-119.99319,2026-02-25,1213
754,Common raven,Corvus corax,0.792,2,9405.75,9417.75,audio/test2.flac,Marin,38.11635,-122.50851,2026-04-11,3332
